movieId,title,url,img_url,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed)
27850,"Yes Men, The (2003)",https://www.themoviedb.org/movie/3396.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lbwXEMe4fz6hj3ySwgstRJx38Wz.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27865,Azumi (2003),https://www.themoviedb.org/movie/5889.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3pnMViIDP6whWXnTBq7ibQipSyS.jpg,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
27866,In My Father's Den (2004),https://www.themoviedb.org/movie/1126.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tnFvXenEmwfESsw401SE6N9oFQp.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),https://www.themoviedb.org/movie/11658.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vyG8qpimh3XSlxc6OmPq8LJRJl.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
27873,Metallica: Some Kind of Monster (2004),https://www.themoviedb.org/movie/11401.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pYms4cvrqlM4I8cjNrQCbSnPxkr.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27878,Born into Brothels (2004),https://www.themoviedb.org/movie/1392.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/e7OWmWptBRCnUKj6MJ2qbxj5ZY5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27879,DiG! (2004),https://www.themoviedb.org/movie/1843.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jviJvKNFdSWlmVvTuqBBDhn5zym.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27882,Riding Giants (2004),https://www.themoviedb.org/movie/291.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8L3ir0KNqSqpps2oVAeCUPVTPhr.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),https://www.themoviedb.org/movie/8357.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pUgCmDbYdKICEjBFDZPt2Ware2G.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27904,"Scanner Darkly, A (2006)",https://www.themoviedb.org/movie/3509.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lUKudOpHICDj6A6SO7DdaZM4W48.jpg,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
27905,Casshern (2004),https://www.themoviedb.org/movie/11662.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/naIjHWfQFge69GqeehgsekwDkbl.jpg,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),https://www.themoviedb.org/movie/13372.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5SodI4NHGIHghH6HGfqryiNlMSA.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30707,Million Dollar Baby (2004),https://www.themoviedb.org/movie/70.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mVqE0CaURUkiIXzHPOLVbTjAXFy.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),https://www.themoviedb.org/movie/12487.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mo5L0XzMYmLhdsvgA40qlYiHhAF.jpg,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
30749,Hotel Rwanda (2004),https://www.themoviedb.org/movie/205.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/p3pHw85UMZPegfMZBA6dZ06yarm.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30793,Charlie and the Chocolate Factory (2005),https://www.themoviedb.org/movie/118.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30803,3-Iron (Bin-jip) (2004),https://www.themoviedb.org/movie/1280.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/hr8ghKbdo3UGUROYafpN38Sohfe.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30810,"Life Aquatic with Steve Zissou, The (2004)",https://www.themoviedb.org/movie/421.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qZoFLNBC78jzboWeDH6Ha0qavF2.jpg,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30812,"Aviator, The (2004)",https://www.themoviedb.org/movie/2567.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lx4kWcZc3o9PaNxlQpEJZM17XUI.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30816,"Phantom of the Opera, The (2004)",https://www.themoviedb.org/movie/9833.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aTsp2VTaCBiGs8w05OTXfD97FRZ.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30818,Beyond the Sea (2004),https://www.themoviedb.org/movie/6478.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wIewPJNyyTIMI5rQzcElc23jenW.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30820,"Woodsman, The (2004)",https://www.themoviedb.org/movie/9692.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4fDgLcc35A0IpxhMyJMP33bSDXj.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30822,In Good Company (2004),https://www.themoviedb.org/movie/1901.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/9u8MAGTAAhIdqZfhNsHcLcRNnra.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30825,Meet the Fockers (2004),https://www.themoviedb.org/movie/693.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yr63jamc8NuEXUNQPX1fyjoEF2Q.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30846,"Assassination of Richard Nixon, The (2004)",https://www.themoviedb.org/movie/842.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5jOOvAVvP0XtwC5yYQpQCy4cjq1.jpg,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
30848,"Love Song for Bobby Long, A (2004)",https://www.themoviedb.org/movie/9953.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7HoqdnUpIcK1CnFDNNONPZ9PBoi.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30850,"Merchant of Venice, The (2004)",https://www.themoviedb.org/movie/11162.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1VEyORoLcD22oP7cTch8k7fNjw1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30883,Fat Albert (2004),https://www.themoviedb.org/movie/15045.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lvj7j4qppMRtizepOZgmZ9Td1BN.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",https://www.themoviedb.org/movie/42420.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wqFSuXgdbfSFRClbyvd8noGQcHr.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30892,In the Realms of the Unreal (2004),https://www.themoviedb.org/movie/1853.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/93oeJ8kBdT0ANZ5eDpRVgeFtprp.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30894,White Noise (2005),https://www.themoviedb.org/movie/11804.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8G5OKXjO5iQkuHAgysWRV1bUs1R.jpg,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
30898,"Upside of Anger, The (2005)",https://www.themoviedb.org/movie/11354.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/UdLPKVq6Cfw7ig1ancmDkclfZg.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30994,Little Miss Marker (1980),https://www.themoviedb.org/movie/47876.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mzVD07oS5wik28avkgzpRBbCwhw.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31000,Sweet Liberty (1986),https://www.themoviedb.org/movie/66600.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/asLW0DZYI0BFc1o4IiMVmgV9i1P.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31030,I Remember Mama (1948),https://www.themoviedb.org/movie/43442.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oqiq3Zm6NeiVvd08gpUUu3WrihA.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31038,Smooth Talk (1985),https://www.themoviedb.org/movie/33766.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tPfGFKRXD0sVOGhwjxPHadTa8Y1.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31049,Out Cold (1989),https://www.themoviedb.org/movie/120328.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/hNZHSsF7HPzldLv5SJnRD2BLpAF.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31083,Man Trouble (1992),https://www.themoviedb.org/movie/39472.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/e0bPvApIaHrmXbUe1WBxYbRq9dz.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),https://www.themoviedb.org/movie/34326.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mQRXLwUabZT9hh7jQMc740DkO8Z.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31101,Stander (2003),https://www.themoviedb.org/movie/18927.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3vcTcTSxWZaI11FK5Kv2LnshcZl.jpg,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
31114,Imaginary Heroes (2004),https://www.themoviedb.org/movie/25350.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tHMgJGkovOFpHi2lnQ9xTrIaR7N.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31116,Sergeant York (1941),https://www.themoviedb.org/movie/16442.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/54LTgyRHSixyeeFhLtCFj0SMAQ3.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31123,Ruby & Quentin (Tais-toi!) (2003),https://www.themoviedb.org/movie/7229.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8ruWIYmYvLIzDLYCi9SpC0FLfHE.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31150,Wizards (1977),https://www.themoviedb.org/movie/16220.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/j6vnfriBL36OtnbXLhA5htk83rG.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
31162,"Life and Death of Peter Sellers, The (2004)",https://www.themoviedb.org/movie/10609.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/eZHnSd73L5v5FDZdBpGhQPLUZGW.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31184,Appleseed (Appurushîdo) (2004),https://www.themoviedb.org/movie/11633.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mtSmeCDTexb0uWhVedouJ4SeD6c.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31193,"Many Adventures of Winnie the Pooh, The (1977)",https://www.themoviedb.org/movie/13716.0,https://www.firstcolonyfoundation.org/wp-content/uploads/2022/01/no-photo-available.jpeg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31221,Elektra (2005),https://www.themoviedb.org/movie/9947.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gC6s6NKHneSrOKyQZnUMb443RKU.jpg,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
31223,Racing Stripes (2005),https://www.themoviedb.org/movie/6439.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/epDsuf5oUdzTFYHqV2IRcyy8Rwc.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31225,Coach Carter (2005),https://www.themoviedb.org/movie/7214.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31260,Boys Town (1938),https://www.themoviedb.org/movie/42390.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jGwKOZvPItNSocHFAg1USbhKR6c.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31297,Gold Diggers of 1935 (1935),https://www.themoviedb.org/movie/43892.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7f8YNRC0ysMUVdX73SpLY8iI7CA.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),https://www.themoviedb.org/movie/8422.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31364,Memories of Murder (Salinui chueok) (2003),https://www.themoviedb.org/movie/11423.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
31367,"Chase, The (1994)",https://www.themoviedb.org/movie/10694.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/66lKQFBRxFK5lJfHJnGz4fviuhw.jpg,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
31410,"Downfall (Untergang, Der) (2004)",https://www.themoviedb.org/movie/613.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31420,Assault on Precinct 13 (2005),https://www.themoviedb.org/movie/8978.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cqdH1UH0RXKOjeRAwKc8MGMVOfy.jpg,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
31422,Are We There Yet? (2005),https://www.themoviedb.org/movie/11637.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/z7MWaPlkKGMrEjbvKOa9rXH4rPg.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31424,Alone in the Dark (2005),https://www.themoviedb.org/movie/12142.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bSxrbVCyWW077zhtpuYlo3zgyug.jpg,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
31427,Hide and Seek (2005),https://www.themoviedb.org/movie/11096.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/orY4PX3TNFdCbdVwhKY32UKMvoA.jpg,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
31431,Boogeyman (2005),https://www.themoviedb.org/movie/8968.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5KffN0UcuAKJdUAcOvZ21OrqXc8.jpg,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
31433,"Wedding Date, The (2005)",https://www.themoviedb.org/movie/6961.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/t0AEzycJ6V8dLVlSudCUAA9mzgn.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),https://www.themoviedb.org/movie/31165.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2umd8KCnjamgEk9RpSUDQ9TltbW.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31437,Nobody Knows (Dare mo shiranai) (2004),https://www.themoviedb.org/movie/2517.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kDUUdWrbBBVqzSmm27pHFJcTvCU.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31445,Employee of the Month (2004),https://www.themoviedb.org/movie/11413.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/9OJGGE1fdLxHGZTporORoxHpJoH.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",https://www.themoviedb.org/movie/661.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tXjZEzlf4WQwZ4Dt53gXeJVuO7p.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",https://www.themoviedb.org/movie/29259.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8tAyoNf8M4nnMtjZ3RPwDJcx0yL.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31553,Double Dragon (1994),https://www.themoviedb.org/movie/2436.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/l7Yd9vQ5fdCls7hgthblvTcK2T3.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),https://www.themoviedb.org/movie/27430.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tYFG7ND0aICLdezr7IxaL12KHYq.jpg,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
31610,Purple Butterfly (Zi hudie) (2003),https://www.themoviedb.org/movie/34561.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/w3oHuW9WKwjf0AQv7kfBa7l1D0d.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31617,El Cid (1961),https://www.themoviedb.org/movie/16638.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/a6DY3LDlXFUDuXm47zXTOfiisxP.jpg,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),https://www.themoviedb.org/movie/4935.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6pZgH10jhpToPcf0uvyTCPFhWpI.jpg,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31660,Steamboy (Suchîmubôi) (2004),https://www.themoviedb.org/movie/8953.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qYZUDELDUKYAhEw71ipeCtOFewc.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
31664,Gorgeous (Boh lee chun) (1999),https://www.themoviedb.org/movie/10951.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lGPVTg7Gwsd5FMrjenW8RRcEdsl.jpg,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31685,Hitch (2005),https://www.themoviedb.org/movie/8488.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/x3W9H3nhGQbWSlyI8Amp2F6Z6cz.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31692,Uncle Nino (2003),https://www.themoviedb.org/movie/32588.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pDFuadX5kpzzUnwiPCB178AF03j.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31694,Bride & Prejudice (2004),https://www.themoviedb.org/movie/57825.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nzFzSV7ctoGjUajiRs4JXugHCnw.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31696,Constantine (2005),https://www.themoviedb.org/movie/561.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
31698,Son of the Mask (2005),https://www.themoviedb.org/movie/10214.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/Adgnfhm9B8YAQmC0osuP4zO9SRc.jpg,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31700,Because of Winn-Dixie (2005),https://www.themoviedb.org/movie/17880.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oMUFS7HmIyTeui5xuoIEkPYTWC8.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),https://www.themoviedb.org/movie/8340.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kVBqzEXzHKggj5LTAmCVWlSYD20.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31737,Bunny Lake Is Missing (1965),https://www.themoviedb.org/movie/1942.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zsZ2PAMMyBhkn5OSC8Qnror2KCA.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
31804,Night Watch (Nochnoy dozor) (2004),https://www.themoviedb.org/movie/3040.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/inkEqKKVqJoLB3ioCnn4h0UC9GP.jpg,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
31851,Sons of the Desert (1933),https://www.themoviedb.org/movie/43128.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4ojrxP6qiyDOQ5jHQlh7Yn59wJt.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31867,Man of the House (2005),https://www.themoviedb.org/movie/13498.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/anBhlqCABytNvybE2Xr3tvsCOTp.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31878,Kung Fu Hustle (Gong fu) (2004),https://www.themoviedb.org/movie/9470.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31903,Zelary (2003),https://www.themoviedb.org/movie/19765.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kbez9NPJpYQtzXPQtGkmPpyFce4.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31909,Dr. Giggles (1992),https://www.themoviedb.org/movie/37527.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7XpnT0xrFALp3t4aTb34LvDzrSW.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31921,"Seven-Per-Cent Solution, The (1976)",https://www.themoviedb.org/movie/29578.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2TtKfPmyI0Y3yR4v8qZnBFiF1vs.jpg,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
31923,"Three Musketeers, The (1973)",https://www.themoviedb.org/movie/2926.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6qjW1e31k2XhcWpzGz6lgHcRt5W.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31925,Royal Flash (1975),https://www.themoviedb.org/movie/54302.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rx5DYndn3ua5Pe3yz492kqERH19.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31952,Control (Kontroll) (2003),https://www.themoviedb.org/movie/5204.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wtK8xY4gxSw9Sm85sNjinknQjRq.jpg,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),https://www.themoviedb.org/movie/8016.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sdxegsjrrvujXvv2GLPENyDlWDI.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32009,Tyler Perry's Diary of a Mad Black Woman (2005),https://www.themoviedb.org/movie/16186.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/e3MijvcHaMppp6sxNawsuLQEHjc.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32011,Cursed (2005),https://www.themoviedb.org/movie/10012.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/em45jL4CfTMyj5V83kj7rhdorJu.jpg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32017,"Pacifier, The (2005)",https://www.themoviedb.org/movie/10022.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/brkyQKNcaVNWGsCBCW5bKy9zVeW.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32019,Be Cool (2005),https://www.themoviedb.org/movie/4551.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ekKCH7Zkb5ZTr1f1AczZY23FH.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32022,Gunner Palace (2004),https://www.themoviedb.org/movie/30856.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iu1Qydj27eeVu7kvWzAjQGiNdEK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32029,Hostage (2005),https://www.themoviedb.org/movie/2026.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vjhLmtjO2pMQXRgkxcwZoq2Ma8n.jpg,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
32031,Robots (2005),https://www.themoviedb.org/movie/9928.0,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
